id,title,imdbID,0,1,2,3,4,5,6,7
35,carrington,112637,0.07535816729068756,0.6633399724960327,0.1516561061143875,1.0513795614242554,0.13338451087474823,0.5809451937675476,0.16273672878742218,-1.2381548881530762
36,dead man walking,112818,0.5865309238433838,0.3148247301578522,-0.18557430803775787,0.46599623560905457,1.3303064107894897,0.3735678195953369,1.6863495111465454,-0.8069007396697998
37,across the sea of time,112286,-0.21327801048755646,-0.40035930275917053,0.10227559506893158,0.30526605248451233,0.3125903904438019,0.006884698290377855,-1.437977910041809,-1.1729012727737427
38,it takes two,113442,-0.029111240059137344,1.3597780466079712,-0.3346063494682312,0.5787098407745361,-1.2482357025146484,0.3447314202785492,-0.2812800705432892,-0.7138822674751282
39,clueless,112697,-0.059190910309553146,1.2259521484375,-0.03179638087749481,0.5843914151191711,-0.006266347132623196,0.38559967279434204,-0.6753082275390625,-0.9366793632507324
41,richard iii,114279,-0.7808443307876587,0.04338327795267105,0.044098712503910065,-0.12128715217113495,0.5562655925750732,0.6069501638412476,-0.4805981516838074,-1.4107242822647095
42,dead presidents,112819,-0.15827272832393646,0.13482454419136047,-0.31532594561576843,0.4311522841453552,0.2772410809993744,0.678559422492981,0.3550942540168762,-1.2099417448043823
43,restoration,114272,-0.8807427287101746,1.7307932376861572,0.2627112865447998,1.118120551109314,-0.48619896173477173,0.2586952745914459,1.4803364276885986,0.774509847164154
44,mortal kombat,113855,0.05147392302751541,-0.3505781292915344,-0.22325249016284943,0.17784075438976288,-0.1778205782175064,-0.14759030938148499,-0.08901197463274002,-0.41663557291030884
45,live free or die hard,337978,-0.5310788154602051,0.37456223368644714,-0.6723311543464661,0.7956609129905701,-0.3122654855251312,-0.13757874071598053,0.4529268741607666,-1.8914052248001099
46,how to make an american quilt,113347,-0.20362284779548645,0.14294934272766113,0.29918554425239563,0.5465293526649475,-0.08647587150335312,0.7863625884056091,-0.09543929249048233,-0.8452445864677429
47,shichinin no samurai,47478,0.42599812150001526,-0.51796555519104,0.049191903322935104,0.43867865204811096,-0.5466181039810181,1.435577392578125,0.4930656850337982,-0.9661531448364258
48,pocahontas,114148,0.10355823487043381,-0.43008872866630554,0.02297128550708294,0.12586742639541626,0.5466668009757996,-0.013582819141447544,-0.6630269289016724,-0.6641976833343506
49,when night is falling,114916,-0.08346793800592422,0.4906989634037018,-0.27443745732307434,1.1665048599243164,-0.3121657371520996,0.7458579540252686,0.04710890352725983,-1.0534085035324097
50,the usual suspects,114814,-0.38359034061431885,-0.7857089638710022,0.20683135092258453,0.2810836732387543,-0.08735421299934387,1.2861003875732422,0.15670239925384521,-0.6865463256835938
52,mighty aphrodite,113819,0.631216824054718,0.9861498475074768,-0.012186804786324501,0.7657679319381714,0.23788756132125854,0.9615616202354431,-0.06388653069734573,-0.0678565576672554
53,lamerica,110299,-0.1308254450559616,0.5320592522621155,-0.6097103357315063,-0.06762436032295227,-0.6170414090156555,0.6596728563308716,0.6358170509338379,-2.0026698112487793
54,the big green,112499,0.5040063858032227,0.3216980993747711,-0.3180138170719147,-0.23470459878444672,-1.1076053380966187,0.24152696132659912,-0.533244788646698,-1.4991984367370605
55,georgia rule,791304,0.102749764919281,1.2531418800354004,-0.20271652936935425,0.7131749391555786,-0.17035740613937378,0.6362514495849609,-0.5173444747924805,-1.60471510887146
56,kids of the round table,113541,-0.029684698209166527,-0.33840757608413696,0.13021902740001678,-0.07558980584144592,0.1803157478570938,-0.14832264184951782,-0.7037294507026672,-0.7098352909088135
57,home for the holidays,113321,-0.2027471661567688,0.2333795577287674,0.7966246008872986,0.06652719527482986,0.33437836170196533,1.1679962873458862,0.29014071822166443,0.9074378609657288
58,il postino,110877,-0.46552902460098267,0.5762060284614563,0.07356307655572891,0.8328932523727417,-0.004140900913625956,0.742045521736145,0.8672633767127991,-1.2273410558700562
59,le confessionnal,112714,-0.17002283036708832,0.07864758372306824,-1.266023874282837,0.9606677889823914,0.2858746647834778,0.8042424321174622,0.5562552809715271,-1.2802859544754028
60,the indian in the cupboard,113419,0.03946450352668762,0.2804819941520691,0.09275597333908081,-0.28010937571525574,-0.5234975218772888,0.44265758991241455,0.24048464000225067,-0.013620657846331596
61,eye for an eye,116260,-0.19039076566696167,-0.6145219802856445,-0.9179794788360596,0.8078599572181702,0.5611552596092224,1.8365478515625,1.5735472440719604,-1.6498888731002808
62,mr. holland's opus,113862,-0.15079542994499207,0.5107176899909973,-0.9615018963813782,0.6452402472496033,-0.6915123462677002,-0.06645974516868591,0.09558472782373428,-1.3510408401489258
63,don't be a menace to south central while drinking your juice in the hood,116126,0.08398040384054184,0.46985924243927,-1.0804699659347534,0.5921734571456909,0.23806695640087128,1.2872518301010132,-0.059022802859544754,-1.2262957096099854
64,two if by sea,118002,-0.22849740087985992,1.1500478982925415,-0.16489240527153015,0.41974061727523804,-0.3123116195201874,0.5348851680755615,-0.485652357339859,-0.8799376487731934
65,bio-dome,115683,0.3087298274040222,1.002297282218933,-0.2610415518283844,0.5966315269470215,-0.551434338092804,0.1602490395307541,-1.3715097904205322,-0.7595933079719543
66,lawnmower man 2: beyond cyberspace,116839,0.007930492982268333,-0.3609435558319092,-0.633333683013916,0.09515907615423203,0.07229424268007278,-0.12278667837381363,-0.37781330943107605,-1.040276050567627
67,two bits,114753,-0.271456241607666,0.3419063985347748,-0.14825111627578735,0.37913236021995544,0.1960749626159668,0.7670512795448303,0.4301992952823639,-0.18194986879825592
68,gazon maudit,113149,0.1329704076051712,0.9190126061439514,0.30179744958877563,0.63730388879776,-0.3623407483100891,0.282613605260849,-0.47148397564888,-1.1812684535980225
69,friday,113118,-0.06227828934788704,-0.2894972264766693,-1.3121459484100342,0.5980076193809509,-1.9004076719284058,0.03751058503985405,-1.0397322177886963,-0.8399384617805481
70,from dusk till dawn,116367,0.0014669849770143628,-0.34035107493400574,-0.13236235082149506,0.011327702552080154,-0.5134745836257935,1.0372405052185059,-0.2978745400905609,-1.4100056886672974
71,fair game,113010,-0.23818618059158325,-0.01905866153538227,-0.7630727887153625,0.0893629938364029,-0.0012636794708669186,0.8257967233657837,-0.04933414235711098,-0.9606577754020691
72,kicking & screaming,384642,0.7790260910987854,1.08233642578125,0.44298940896987915,0.851681113243103,-0.764156699180603,1.7687017917633057,-0.479941189289093,-1.5641577243804932
73,les mis�rables,119683,-0.9575596451759338,0.988716185092926,-0.26217299699783325,0.4873062074184418,0.33923405408859253,1.6980446577072144,0.8227989673614502,-1.0632271766662598
74,bed of roses,115644,0.14641065895557404,0.5293666124343872,0.23253917694091797,0.6441901922225952,0.013598131947219372,0.5672439932823181,-0.5514799356460571,-1.0321285724639893
75,big bully,115676,0.4444659352302551,0.1741722822189331,-0.29800188541412354,0.6605293154716492,-0.6325873136520386,0.17167456448078156,0.1573430448770523,-1.3725107908248901
76,screamers,114367,0.08024473488330841,-0.022559672594070435,-0.7338075637817383,0.2493496686220169,-0.11041052639484406,0.11168649792671204,-0.43850013613700867,-0.7231231331825256
77,nico icon,113973,0.36475253105163574,0.7499314546585083,0.34299588203430176,1.1291935443878174,-0.14160245656967163,-0.8911400437355042,-0.9123983383178711,-1.6411585807800293
78,the crossing guard,112744,0.5517244338989258,-0.4179880619049072,1.0663666725158691,0.8067233562469482,0.34751853346824646,1.574410319328308,0.8144419193267822,-0.599427342414856
79,the juror,116731,-0.216014102101326,0.42002493143081665,-0.4921663701534271,0.5262527465820312,-0.1705240160226822,0.21549855172634125,0.14208969473838806,-0.9359965920448303
80,badkonake sefid,112445,0.49061277508735657,0.6324697732925415,0.012229543179273605,-0.3181128203868866,-1.139182209968567,0.4011974632740021,0.38704976439476013,-1.6270424127578735
81,things to do in denver when you're dead,114660,-0.01072124857455492,-0.15546536445617676,-0.3411203622817993,0.2580798864364624,0.18521389365196228,0.5510801076889038,-0.1530940681695938,-0.6264513731002808
82,antonia,112379,-0.06622716039419174,1.484628677368164,0.22153352200984955,0.9801302552223206,0.07414521276950836,0.5130373239517212,-0.1284148097038269,-1.0731087923049927
83,once upon a time... when we were colored,114039,0.07622547447681427,0.3828047811985016,-0.22137047350406647,0.9830725193023682,-0.41253140568733215,0.594323992729187,0.24007739126682281,-1.0364553928375244
84,last summer in the hamptons,113612,-0.43783026933670044,0.3165383040904999,0.007366468198597431,0.7169527411460876,0.25888487696647644,0.8387178778648376,0.08410274982452393,-0.8555968999862671
85,angels and insects,112365,-0.43584224581718445,0.3876793384552002,0.10699933767318726,0.6482284665107727,0.06042943894863129,0.49587202072143555,-0.6236647963523865,-1.0564515590667725
86,white squall,118158,0.009866678155958652,0.2469417154788971,-0.5470426082611084,-0.03854398801922798,-0.20308193564414978,0.8430609107017517,0.35649803280830383,-1.2461005449295044
87,dunston checks in,116151,0.20639711618423462,0.8578252792358398,-0.2880970239639282,-0.08264201134443283,-1.0414067506790161,0.07563238590955734,0.5987368822097778,-0.9070287346839905
88,black sheep,779982,1.4088199138641357,-0.8115736842155457,-1.7654227018356323,1.1281344890594482,-1.6688154935836792,1.5415469408035278,0.25768184661865234,-1.6080973148345947
89,nick of time,113972,-0.40675774216651917,-0.03648519143462181,-0.12761417031288147,0.4776870906352997,-0.10429805517196655,0.6600950360298157,0.30901244282722473,-0.7570734620094299
90,the journey of august king,113490,-0.08230634033679962,1.0568437576293945,0.012143529951572418,0.5980091094970703,-0.8647612929344177,1.0126913785934448,0.611138641834259,-0.7849200963973999
92,mary reilly,117002,0.3875081241130829,-0.5145665407180786,0.21008877456188202,0.1739579439163208,-0.09574129432439804,1.5908265113830566,1.0546461343765259,-0.2939872145652771
93,vampire in brooklyn,114825,0.8661589026451111,0.6423993706703186,-0.775611400604248,1.0289067029953003,-0.440773606300354,-0.20326584577560425,1.072714924812317,-0.9293319582939148
94,beautiful girls,115639,0.03809873387217522,0.9052733778953552,-0.33170029520988464,1.1285042762756348,-0.9210667610168457,0.977340817451477,1.1257798671722412,0.12344498932361603
95,broken arrow,115759,0.1562972068786621,-0.05501842126250267,-0.3126837909221649,-0.13363659381866455,-0.08772772550582886,0.5446754097938538,0.23859606683254242,-0.674464225769043
96,in the bleak midwinter,113403,-0.584685742855072,0.8755109310150146,0.32229089736938477,0.42338934540748596,0.13661734759807587,0.9106425046920776,0.02777409553527832,-0.35229623317718506
97,la haine,113247,-0.11357899010181427,-0.017487062141299248,-0.3791115880012512,0.9600984454154968,0.38656875491142273,0.5584907531738281,0.2572230100631714,-0.9586671590805054
98,going shopping,295605,-0.3884983956813812,0.3530011475086212,-0.631675124168396,0.8525319695472717,-0.33833298087120056,0.8392589688301086,1.096964716911316,-0.6067075133323669
99,heidi fleiss: hollywood madam,113283,0.12305456399917603,0.014528713189065456,0.26273471117019653,0.6646188497543335,-0.05001261085271835,0.029080253094434738,-0.878110408782959,-1.075764775276184
100,city hall,115907,-0.3363010883331299,0.2212386429309845,-0.17878271639347076,0.3764502704143524,0.22929911315441132,0.6788445711135864,-0.1655249297618866,-0.7771247625350952
101,bottle rocket,115734,-0.18554995954036713,0.5984228253364563,-0.47611427307128906,0.1496417075395584,-0.5214347839355469,0.9970716834068298,0.3459292948246002,-0.6649489998817444
102,mr. wrong,117102,-0.06825345754623413,0.0001644482254050672,-0.46140196919441223,0.5547931790351868,-0.8935959339141846,0.689574122428894,0.5386210083961487,-0.537921130657196
103,unforgettable,118040,0.1612830013036728,-0.0350959450006485,-0.6590657234191895,0.12195886671543121,0.07510637491941452,-0.18116337060928345,-0.32631489634513855,-0.8803957104682922
104,happy gilmore,116483,-0.027421388775110245,-0.02698172628879547,-0.3418363034725189,0.22949744760990143,-1.0895633697509766,1.2129590511322021,-0.06959813833236694,-0.04544616863131523
105,the bridges of madison county,112579,0.3675415515899658,0.9077872037887573,-0.2873144745826721,0.5524690747261047,-0.20987166464328766,1.3851690292358398,0.8297504782676697,-1.0576740503311157
106,keiner liebt mich,110251,0.27846017479896545,0.8215076327323914,0.49415823817253113,0.5992878675460815,0.08427081257104874,1.0145670175552368,-0.04162292182445526,-1.2516984939575195
107,muppet treasure island,117110,-0.2807585895061493,-0.3211515247821808,0.005680430680513382,0.10120487213134766,0.2660599946975708,0.1440163552761078,-0.5249633193016052,-0.6197392344474792
110,braveheart,112573,-0.3307726979255676,0.7920892834663391,-0.2666412591934204,-0.23661209642887115,-0.6353064775466919,0.8604775071144104,1.457024335861206,-0.7247959971427917
111,taxi driver,75314,-0.2608175575733185,0.04431538283824921,0.09782034158706665,0.8858356475830078,0.12185948342084885,0.12232259660959244,0.755717396736145,-1.2887358665466309
112,hung fan kui,113326,-0.06796389818191528,0.5012683272361755,-0.6186356544494629,-0.062418531626462936,-0.25779595971107483,0.5289340019226074,0.32326018810272217,-0.5398877859115601
113,before and after,115645,-0.4839416444301605,0.34823644161224365,-0.33437761664390564,0.7405230402946472,-0.063822902739048,0.1963788866996765,-0.20667339861392975,-1.007163166999817
114,margaret's museum,113774,-0.35329848527908325,-0.29120543599128723,-0.02722618542611599,0.1330639123916626,0.23960869014263153,1.2878086566925049,0.5218018889427185,-1.5285589694976807
115,le bonheur est dans le pr�,112556,0.23667292296886444,1.0152088403701782,-0.2230442613363266,0.39129769802093506,0.3124822974205017,0.3796243369579315,-0.23334796726703644,-0.9579364657402039
116,anne frank remembered,112373,1.1000491380691528,1.0668812990188599,0.7496168613433838,1.2541048526763916,-0.5086117386817932,-0.7746163606643677,-0.41518595814704895,-1.3692858219146729
117,the young poisoner's handbook,115033,-0.7897394299507141,0.6900352835655212,-0.523047149181366,0.41418343782424927,0.3555428087711334,0.7244676947593689,0.3206910490989685,-1.2402417659759521
118,if lucy fell,116606,0.10815178602933884,0.20460356771945953,0.07688537240028381,0.5663933157920837,0.12101702392101288,0.4032382369041443,-0.7308641076087952,-1.282421350479126
119,steal big steal little,114536,0.29483547806739807,0.12533700466156006,-0.8558860421180725,0.31286123394966125,-0.12125227600336075,0.8183166980743408,0.49799278378486633,-0.17475540935993195
120,race the sun,117427,0.17555880546569824,0.1201682835817337,-0.72242271900177,0.5818578600883484,-0.33277735114097595,0.9138008952140808,0.5282205939292908,-0.9280524849891663
121,the boys of st. vincent,106473,-0.11138122528791428,-0.08665475249290466,-0.32838964462280273,1.1791155338287354,0.6171392798423767,1.2573140859603882,0.374510258436203,-0.8794743418693542
122,boomerang,103859,0.6956098079681396,1.195135235786438,-0.8302287459373474,0.8936200737953186,0.5579628348350525,0.7288655042648315,-0.28576529026031494,-1.2209845781326294
123,chung hing sam lam,109424,-0.33300113677978516,0.4504512846469879,-0.36622121930122375,0.5600730776786804,-0.30290135741233826,0.5210303068161011,0.3345591127872467,-0.7335156798362732
124,l'uomo delle stelle,114808,-0.12274794280529022,1.251840591430664,-0.7219541072845459,1.146357536315918,0.8403374552726746,0.806229293346405,-0.4945589303970337,-0.5731201767921448
125,flirting with disaster,116324,0.39064866304397583,1.0236809253692627,0.14127913117408752,0.1133766919374466,0.04413273558020592,1.4348326921463013,-0.7762620449066162,-1.0059988498687744
126,the neverending story iii,110647,0.8651977777481079,0.9220669865608215,-0.7236642837524414,-0.5609233379364014,-0.9888416528701782,-0.21660320460796356,0.21390989422798157,-1.519119143486023
128,jupiter's wife,110217,0.6946942210197449,0.4334315061569214,0.5419782996177673,1.220438838005066,-0.07834073156118393,-0.6752527952194214,-1.1170573234558105,-1.6640675067901611
129,pie in the sky,114131,-0.4756564497947693,0.5093275904655457,0.10341401398181915,0.3427935242652893,-0.12015849351882935,0.4232686460018158,0.06863469630479813,-0.9577182531356812
130,angela's ashes,145653,0.19162388145923615,1.698971152305603,0.7052344679832458,0.7703810334205627,-0.17042766511440277,1.9683403968811035,0.018411608412861824,-1.8970073461532593
131,frankie starlight,113107,-0.41510751843452454,0.9859285354614258,0.13070151209831238,0.37746015191078186,0.08494924008846283,1.1665488481521606,0.030700808390975,-1.063524842262268
132,the curse of the jade scorpion,256524,1.268739104270935,0.8548420071601868,-0.44807571172714233,1.8685787916183472,1.166283130645752,1.192023754119873,-0.4101950526237488,-0.6951284408569336
134,sonic outlaws,114500,0.43048977851867676,0.44636619091033936,0.5343419313430786,0.8766716122627258,-0.47480127215385437,-0.5226396322250366,-0.7546470761299133,-1.2141640186309814
135,down periscope,116130,-0.07140685617923737,0.7016456127166748,-0.5726232528686523,0.02319822646677494,-0.5559650659561157,1.2800767421722412,-0.5486124753952026,-0.7567823529243469
136,from the journals of jean seberg,113125,1.903406023979187,1.6420096158981323,1.0094172954559326,1.4370722770690918,-0.6177336573600769,-0.94699627161026,0.059018127620220184,-1.7637165784835815
137,man of the year,483726,1.4941116571426392,2.165043830871582,0.698309600353241,2.4236438274383545,-1.4674721956253052,0.07227841019630432,2.0175271034240723,-1.628614902496338
139,hard target,107076,-0.23488570749759674,0.20901373028755188,-0.8958912491798401,0.29874536395072937,-0.5014010667800903,1.0580421686172485,0.42899253964424133,-1.2288650274276733
140,up close & personal,118055,-0.36174270510673523,0.44852495193481445,-0.2204168736934662,0.5228211879730225,-0.09857836365699768,1.1840808391571045,0.44649091362953186,-0.5851371884346008
141,the birdcage,115685,-0.39276501536369324,0.8209556937217712,0.15924443304538727,0.7381193041801453,-0.4994170367717743,0.28764256834983826,0.06820371747016907,-1.2936726808547974
143,gospa,113200,-0.15582850575447083,0.12186229228973389,0.33506467938423157,0.25354522466659546,0.5963112711906433,0.879600465297699,0.004267257638275623,-1.5395476818084717
144,the brothers mcmullen,112585,0.24294842779636383,1.0880134105682373,-0.6107414960861206,1.1544435024261475,0.10400751978158951,0.7875499725341797,-0.4965902268886566,-0.48010942339897156
145,bad boys,112442,-0.448457807302475,0.43614089488983154,-1.1796120405197144,0.9883174300193787,-0.48767411708831787,1.3173879384994507,1.0983268022537231,-1.1987577676773071
146,the amazing panda adventure,112342,-0.07424158602952957,1.0376319885253906,0.11412399262189865,-0.6760428547859192,-1.7084306478500366,0.4287427067756653,1.1759631633758545,-0.7908605933189392
147,the basketball diaries,112461,-0.30886903405189514,0.3954559862613678,0.2914672791957855,0.6137095093727112,0.2820512056350708,0.969951868057251,0.22858910262584686,-1.226629376411438
148,an awfully big adventure,112427,-0.4323684871196747,0.37744906544685364,0.012017817236483097,0.2630755603313446,-0.2537098824977875,0.7011488080024719,-0.09368337690830231,-1.0287296772003174
149,the moguls,405163,0.023106398060917854,-0.5460742712020874,-1.057307481765747,1.0135706663131714,0.7933585047721863,0.8555765151977539,0.11353810131549835,-1.0870128870010376
150,apollo 13,112384,-0.08909375965595245,-0.033954281359910965,-0.03429717198014259,0.14065439999103546,-0.194876030087471,0.8478990197181702,-0.6411065459251404,-0.901491105556488
151,rob roy,114287,-0.3394423723220825,-4.756691932678223,2.1358840465545654,-1.9609007835388184,1.415603518486023,-0.04729462042450905,0.46598318219184875,-4.107569217681885
152,basic instinct 2,430912,0.05986589938402176,-1.0548616647720337,0.0789647102355957,0.5517905950546265,-0.09093201905488968,1.9942796230316162,0.4314422309398651,-1.0357296466827393
153,batman forever,112462,-0.4968321621417999,0.2511548399925232,-0.08429776877164841,0.3000448942184448,-0.12872691452503204,0.13771213591098785,0.1543964147567749,-0.7888280749320984
154,belle de jour,61395,0.09754142165184021,0.14335402846336365,-0.03770742192864418,0.2976170778274536,0.11274544149637222,0.46352797746658325,-0.2966918647289276,-1.1376380920410156
155,beyond rangoon,112495,-0.1187359169125557,-0.04351266101002693,-0.20131053030490875,-0.05947147682309151,-0.1454005241394043,0.5290228128433228,0.47457611560821533,-0.8102240562438965
156,blue in the face,112541,0.340500146150589,0.88336580991745,-0.20902065932750702,1.4045689105987549,0.17088200151920319,0.9647339582443237,-0.24355481564998627,-1.0087686777114868
157,canadian bacon,109370,-1.1431562900543213,0.7844164967536926,0.2864325940608978,-0.6432591080665588,-0.1923716515302658,0.83176189661026,1.038646936416626,-0.9136773347854614
158,casper,112642,0.32628244161605835,0.6008292436599731,0.07081108540296555,-0.2744837999343872,-0.35458895564079285,0.09803977608680725,0.5400289297103882,-0.752666175365448
159,clockers,112688,0.22666411101818085,0.016406703740358353,0.24892853200435638,0.24300144612789154,0.15611881017684937,0.32745423913002014,-0.29583540558815,-0.6321990489959717
160,congo,112715,-0.21278245747089386,-0.16562868654727936,0.010370273143053055,0.31025296449661255,0.3510533571243286,-0.05149511247873306,-0.9195592403411865,-0.743575930595398
161,crimson tide,112740,-0.7397459745407104,0.14699749648571014,-0.16039569675922394,0.06512701511383057,-0.036215201020240784,0.5613344311714172,0.808537483215332,-0.7709205150604248
162,crumb,109508,0.39069241285324097,0.3537083864212036,0.5122300982475281,1.0765713453292847,-0.1777435541152954,-0.07921665161848068,-0.6795223951339722,-1.18514084815979
163,desperado,112851,0.5443926453590393,0.03729986399412155,-0.5438110828399658,0.33754634857177734,-0.34440410137176514,0.6249215006828308,0.06155621260404587,-1.332470417022705
164,devil in a blue dress,112857,-0.3406168520450592,-0.64312744140625,0.3143973648548126,0.3919386863708496,0.36134955286979675,-0.339409202337265,-1.087432861328125,-0.7193871736526489
165,die hard: with a vengeance,112864,0.048607487231492996,-0.5869048237800598,0.2817617952823639,0.2941303551197052,0.04199448600411415,0.3163168132305145,-0.5089458227157593,-0.6864358186721802
166,the doom generation,112887,0.173618346452713,0.3580217659473419,-1.0100117921829224,0.9288859963417053,0.19255748391151428,0.5736411213874817,-0.05249850079417229,-0.9541213512420654
167,feast of july,113044,0.00913125928491354,0.7175636887550354,0.13584351539611816,0.9583131074905396,0.21665121614933014,0.5852813124656677,-0.05366021394729614,-1.5469061136245728
168,first knight,113071,0.38121622800827026,0.4643705487251282,-0.869176983833313,0.36580246686935425,-0.6588032841682434,0.8354226350784302,0.22203020751476288,-0.8626531958580017
169,free willy 2: the adventure home,113114,0.000489921192638576,0.2896915078163147,-0.2906382977962494,-0.04528040066361427,-0.25956737995147705,0.13731105625629425,0.2776259183883667,-0.5729966163635254
