movie_id,title,drama,comedy,crime,action,thriller,horror,fantasy,family,animation
25,Leaving Las Vegas,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
26,Othello,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
27,Now and Then,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
28,Persuasion,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
29,La cité des enfants perdus,0.036334633108826654,0.0689918533604888,0.011979463776383342,0.13094502779493514,0.07068273092369477,0.2222222222222222,0.9697802197802198,0.20150375939849624,0.09748427672955975
30,Yao a yao yao dao waipo qiao,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
31,Dangerous Minds,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
32,Twelve Monkeys,0.09500177242112726,0.034877800407331974,0.21734169994295494,0.16738727609635579,0.9839357429718876,0.24897119341563786,0.04395604395604396,0.0406015037593985,0.031446540880503145
33,Wings of Courage,0.26462247429989366,0.280040733197556,0.07016543069024529,0.35948116121062385,0.06746987951807229,0.03909465020576132,0.2129120879120879,0.35037593984962406,0.559748427672956
34,Babe,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.9699248120300752,0.46226415094339623
35,Carrington,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
36,Dead Man Walking,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
37,Across the Sea of Time,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.9699248120300752,0.559748427672956
38,It Takes Two,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.46226415094339623
39,Clueless,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
40,"Cry, the Beloved Country",0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563786,0.2815934065934066,0.2706766917293233,0.14779874213836477
41,Richard III,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
42,Dead Presidents,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.9864113650401483,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
43,Restoration,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
44,Mortal Kombat,0.09305210918114144,0.11125254582484725,0.27837992013690815,0.9864113650401483,0.2176706827309237,0.1800411522633745,0.9697802197802198,0.35037593984962406,0.559748427672956
45,Live Free or Die Hard,0.09500177242112726,0.11125254582484725,0.27837992013690815,0.9864113650401483,0.9839357429718876,0.24897119341563786,0.2129120879120879,0.35037593984962406,0.559748427672956
46,How to Make an American Quilt,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
47,Shichinin no samurai,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.9864113650401483,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.35037593984962406,0.559748427672956
48,Pocahontas,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.35037593984962406,0.9433962264150944
49,When Night Is Falling,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
50,The Usual Suspects,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.19238683127572018,0.2815934065934066,0.2706766917293233,0.14779874213836477
52,Mighty Aphrodite,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1800411522633745,0.9697802197802198,0.524812030075188,0.46226415094339623
53,Lamerica,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
54,The Big Green,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.46226415094339623
55,Georgia Rule,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
56,Kids of the Round Table,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.559748427672956
57,Home for the Holidays,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
58,Il postino,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
59,Le confessionnal,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563786,0.2815934065934066,0.2706766917293233,0.14779874213836477
60,The Indian in the Cupboard,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.1800411522633745,0.9697802197802198,0.9699248120300752,0.32075471698113206
61,Eye for an Eye,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.9839357429718876,0.24897119341563786,0.2815934065934066,0.2706766917293233,0.14779874213836477
62,Mr. Holland's Opus,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0.2628500531726338,0.9938900203665988,0.9868796349115802,0.30142063001853,0.3060240963855422,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
64,Two If by Sea,0.26462247429989366,0.9938900203665988,0.9868796349115802,0.30142063001853,0.3060240963855422,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
65,Bio-Dome,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
66,Lawnmower Man 2: Beyond Cyberspace,0.09500177242112726,0.10030549898167006,0.27837992013690815,0.9864113650401483,0.9839357429718876,0.24897119341563786,0.16895604395604397,0.058646616541353384,0.14150943396226415
67,Two Bits,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
68,Gazon maudit,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
69,Friday,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
70,From Dusk Till Dawn,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.30142063001853,0.3060240963855422,0.9794238683127572,0.9697802197802198,0.20150375939849624,0.09748427672955975
71,Fair Game,0.26462247429989366,0.280040733197556,0.9868796349115802,0.9864113650401483,0.3060240963855422,0.09053497942386832,0.16895604395604397,0.058646616541353384,0.14150943396226415
72,Kicking & Screaming,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.46226415094339623
73,Les misérables,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
74,Bed of Roses,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
75,Big Bully,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.9839357429718876,0.24897119341563786,0.37225274725274726,0.524812030075188,0.46226415094339623
76,Screamers,0.09500177242112726,0.034877800407331974,0.21734169994295494,0.16738727609635579,0.9839357429718876,0.24897119341563786,0.042582417582417584,0.0406015037593985,0.031446540880503145
77,Nico Icon,0.07621410847217298,0.03665987780040733,0.03822019395322305,0.014823965410747375,0.0024096385542168677,0.00720164609053498,0.009615384615384616,0.019548872180451128,0.0220125786163522
78,The Crossing Guard,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
79,The Juror,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563786,0.2815934065934066,0.2706766917293233,0.14779874213836477
80,Badkonake sefid,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.9699248120300752,0.32075471698113206
81,Things to Do in Denver When You're Dead,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
82,Antonia,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
83,Once Upon a Time... When We Were Colored,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
84,Last Summer in the Hamptons,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
85,Angels and Insects,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
86,White Squall,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.35037593984962406,0.559748427672956
87,Dunston Checks In,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.559748427672956
88,Black Sheep,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.19437751004016066,0.9794238683127572,0.37225274725274726,0.524812030075188,0.46226415094339623
89,Nick of Time,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.9864113650401483,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
90,The Journey of August King,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
92,Mary Reilly,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.9794238683127572,0.2815934065934066,0.2706766917293233,0.14779874213836477
93,Vampire in Brooklyn,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.19437751004016066,0.9794238683127572,0.9697802197802198,0.524812030075188,0.46226415094339623
94,Beautiful Girls,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
95,Broken Arrow,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.9864113650401483,0.9839357429718876,0.24897119341563786,0.16895604395604397,0.058646616541353384,0.14150943396226415
96,In the Bleak Midwinter,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
97,La haine,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
98,Going Shopping,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
99,Heidi Fleiss: Hollywood Madam,0.07621410847217298,0.0134928716904277,0.03822019395322305,0.014823965410747375,0.0008032128514056225,0.00720164609053498,0.004120879120879121,0.015037593984962405,0.009433962264150943
100,City Hall,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.9839357429718876,0.24897119341563786,0.2815934065934066,0.2706766917293233,0.14779874213836477
101,Bottle Rocket,0.9959234314073023,0.9938900203665988,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
102,Mr. Wrong,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
103,Unforgettable,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.2222222222222222,0.2815934065934066,0.2706766917293233,0.14779874213836477
104,Happy Gilmore,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
105,The Bridges of Madison County,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
106,Keiner liebt mich,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
107,Muppet Treasure Island,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.9864113650401483,0.2176706827309237,0.1728395061728395,0.37225274725274726,0.524812030075188,0.559748427672956
110,Braveheart,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
111,Taxi Driver,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
112,Hung fan kui,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.9864113650401483,0.2176706827309237,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
113,Before and After,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.19238683127572018,0.2815934065934066,0.2706766917293233,0.14779874213836477
114,Margaret's Museum,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
115,Le bonheur est dans le pré,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
116,Anne Frank Remembered,0.07621410847217298,0.0134928716904277,0.03822019395322305,0.024088943792464484,0.013654618473895583,0.00720164609053498,0.004120879120879121,0.015037593984962405,0.009433962264150943
117,The Young Poisoner's Handbook,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
118,If Lucy Fell,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
119,Steal Big Steal Little,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
120,Race the Sun,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.559748427672956
121,The Boys of St. Vincent,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
122,Boomerang,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
123,Chung Hing sam lam,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
124,L'uomo delle stelle,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
125,Flirting with Disaster,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
126,The Neverending Story III,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.35948116121062385,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.559748427672956
128,Jupiter's Wife,0.07621410847217298,0.02214867617107943,0.13690815744438106,0.0253242742433601,0.18634538152610441,0.19238683127572018,0.04395604395604396,0.015037593984962405,0.009433962264150943
129,Pie in the Sky,0.26462247429989366,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
130,Angela's Ashes,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
131,Frankie Starlight,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
132,The Curse of the Jade Scorpion,0.2628500531726338,0.9938900203665988,0.9868796349115802,0.30142063001853,0.3060240963855422,0.19238683127572018,0.37225274725274726,0.524812030075188,0.46226415094339623
134,Sonic Outlaws,0.004253810705423609,0.009674134419551934,0.007986309184255563,0.0018529956763434219,0.0008032128514056225,0.00720164609053498,0.0013736263736263737,0.015037593984962405,0.0031446540880503146
135,Down Periscope,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
136,From the Journals of Jean Seberg,0.07621410847217298,0.0134928716904277,0.03822019395322305,0.014823965410747375,0.0008032128514056225,0.00720164609053498,0.004120879120879121,0.015037593984962405,0.009433962264150943
137,Man of the Year,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
139,Hard Target,0.09500177242112726,0.10030549898167006,0.27837992013690815,0.9864113650401483,0.9839357429718876,0.24897119341563786,0.16895604395604397,0.058646616541353384,0.14150943396226415
140,Up Close & Personal,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
141,The Birdcage,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
143,Gospa,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
144,The Brothers McMullen,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
145,Bad Boys,0.2628500531726338,0.9938900203665988,0.9868796349115802,0.9864113650401483,0.3060240963855422,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
146,The Amazing Panda Adventure,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.9699248120300752,0.559748427672956
147,The Basketball Diaries,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
148,An Awfully Big Adventure,0.9959234314073023,0.9938900203665988,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.37225274725274726,0.524812030075188,0.46226415094339623
149,The Moguls,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
150,Apollo 13,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.35948116121062385,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.35037593984962406,0.559748427672956
151,Rob Roy,0.07621410847217298,0.11125254582484725,0.03822019395322305,0.35948116121062385,0.06746987951807229,0.03909465020576132,0.2129120879120879,0.35037593984962406,0.559748427672956
152,Basic Instinct 2,0.18433179723502305,0.1244908350305499,0.9868796349115802,0.30142063001853,0.9839357429718876,0.24897119341563786,0.04395604395604396,0.019548872180451128,0.012578616352201259
153,Batman Forever,0.09305210918114144,0.11125254582484725,0.27837992013690815,0.9864113650401483,0.2176706827309237,0.1800411522633745,0.9697802197802198,0.35037593984962406,0.559748427672956
154,Belle de jour,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.3242742433600988,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
155,Beyond Rangoon,0.9959234314073023,0.3775458248472505,0.5932686822589845,0.9864113650401483,0.43052208835341366,0.17695473251028807,0.2815934065934066,0.2706766917293233,0.14779874213836477
156,Blue in the Face,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
157,Canadian Bacon,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.524812030075188,0.46226415094339623
158,Casper,0.2628500531726338,0.9938900203665988,0.2789503707929264,0.24336009882643608,0.06827309236947791,0.1728395061728395,0.37225274725274726,0.9699248120300752,0.9433962264150944
159,Clockers,0.9959234314073023,0.3775458248472505,0.9868796349115802,0.3242742433600988,0.43052208835341366,0.19238683127572018,0.2815934065934066,0.2706766917293233,0.14779874213836477
160,Congo,0.09305210918114144,0.11125254582484725,0.27837992013690815,0.9864113650401483,0.2176706827309237,0.19238683127572018,0.2129120879120879,0.35037593984962406,0.559748427672956
